trip_id,user_id,sex,age,date,station_code_origin,station_code_destination,duration_m
32244395,2532472,F,29,2024-01,GDL-133,GDL-244,27
32244394,2157232,M,26,2024-01,GDL-133,GDL-244,28
32244393,2673721,M,27,2024-01,GDL-200,GDL-198,6
32244392,1515357,M,31,2024-01,GDL-036,GDL-073,4
32244391,2062003,F,22,2024-01,GDL-083,GDL-002,3
32244390,1162343,F,33,2024-01,GDL-054,GDL-256,5
32244389,2503006,M,20,2024-01,GDL-182,GDL-009,5
32244388,365057,M,30,2024-01,ZPN-037,ZPN-037,22
32244387,537250,F,28,2024-01,GDL-063,GDL-059,6
32244386,2100340,M,33,2024-01,GDL-148,ZPN-058,9
32244384,2135417,M,47,2024-01,GDL-191,GDL-254,10
32244383,1157046,F,31,2024-01,GDL-097,GDL-196,12
32244382,770633,M,33,2024-01,GDL-033,GDL-213,12
32244381,3353262,M,26,2024-01,ZPN-049,ZPN-051,10
32244380,1434656,M,31,2024-01,GDL-179,GDL-244,4
32244378,2737264,M,25,2024-01,GDL-051,GDL-027,12
32244377,2630777,M,24,2024-01,GDL-049,GDL-140,15
32244376,524224,F,27,2024-01,GDL-130,GDL-160,23
32244375,274767,F,29,2024-01,GDL-050,GDL-009,5
32244371,1537577,M,27,2024-01,GDL-242,GDL-041,23
32244369,1344767,M,38,2024-01,GDL-050,GDL-241,12
32244368,56331,M,47,2024-01,GDL-021,GDL-022,29
32244367,50364,M,39,2024-01,GDL-244,GDL-248,7
32244365,2502753,M,20,2024-01,GDL-113,GDL-115,6
32244364,330121,M,31,2024-01,GDL-017,GDL-003,9
32244363,362107,M,59,2024-01,GDL-210,TLQ-002,20
32244359,2626104,M,22,2024-01,ZPN-027,GDL-033,25
32244357,201036,M,27,2024-01,GDL-126,ZPN-076,27
32244356,1721472,F,25,2024-01,GDL-219,GDL-227,3
32244355,2256117,M,25,2024-01,ZPN-027,GDL-033,24
32244354,1066156,M,42,2024-01,GDL-194,GDL-225,3
32244353,2313022,M,31,2024-01,GDL-058,ZPN-070,21
32244352,1341217,M,48,2024-01,GDL-017,GDL-003,10
32244350,2205737,M,23,2024-01,GDL-049,GDL-007,8
32244349,777334,F,42,2024-01,GDL-182,GDL-019,13
32244348,434112,M,50,2024-01,GDL-048,GDL-052,15
32244343,2532472,F,29,2024-01,GDL-132,GDL-133,5
32244342,1464265,M,35,2024-01,GDL-254,GDL-223,4
32244340,2721675,F,19,2024-01,GDL-107,GDL-048,12
32244339,1214235,M,55,2024-01,GDL-033,GDL-195,24
32244338,2513335,M,35,2024-01,GDL-013,GDL-210,14
32244337,743520,M,38,2024-01,GDL-048,GDL-032,8
32244336,2370377,M,47,2024-01,GDL-130,GDL-036,7
32244335,375521,M,33,2024-01,GDL-204,TLQ-001,31
32244334,1077665,M,30,2024-01,ZPN-045,GDL-019,16
32244333,2710141,M,44,2024-01,GDL-124,GDL-104,20
32244332,144774,M,27,2024-01,GDL-048,GDL-007,8
32244331,546337,F,31,2024-01,GDL-021,GDL-036,6
32244330,1162313,M,43,2024-01,GDL-024,GDL-221,15
32244328,1107023,M,36,2024-01,GDL-147,GDL-075,25
32244325,2764666,F,39,2024-01,GDL-028,GDL-050,8
32244323,1345102,M,47,2024-01,GDL-213,GDL-200,7
32244322,15664,M,69,2024-01,GDL-052,GDL-182,18
32244318,657514,M,32,2024-01,GDL-026,GDL-027,5
32244317,1035356,M,31,2024-01,GDL-198,GDL-248,3
32244316,2047471,M,33,2024-01,GDL-102,GDL-247,9
32244315,3337576,M,25,2024-01,GDL-039,GDL-198,9
32244314,2456256,F,23,2024-01,GDL-050,GDL-024,2
32244311,51321,M,34,2024-01,GDL-107,GDL-103,7
32244310,2551472,F,24,2024-01,GDL-063,GDL-093,14
32244309,2765205,M,47,2024-01,GDL-200,GDL-195,16
32244308,2234741,M,35,2024-01,GDL-132,GDL-107,35
32244307,2250562,F,33,2024-01,GDL-094,GDL-014,6
32244306,705424,M,38,2024-01,GDL-171,GDL-266,18
32244303,576711,M,25,2024-01,GDL-052,GDL-253,7
32244301,1220241,M,48,2024-01,GDL-187,GDL-239,18
32244300,516133,M,31,2024-01,GDL-073,GDL-104,11
32244297,2135417,M,47,2024-01,GDL-254,GDL-191,8
32244296,2220573,M,56,2024-01,GDL-103,GDL-103,14
32244294,1054540,M,33,2024-01,GDL-063,GDL-028,6
32244293,2763244,M,27,2024-01,GDL-101,GDL-083,15
32244292,346775,M,36,2024-01,TLQ-008,TLQ-006,4
32244291,2415647,M,26,2024-01,ZPN-002,ZPN-029,2
32244290,2223763,F,30,2024-01,ZPN-065,ZPN-062,7
32244288,1331655,F,28,2024-01,GDL-175,GDL-134,13
32244287,30000,M,30,2024-01,GDL-183,GDL-091,16
32244286,127025,M,30,2024-01,GDL-029,GDL-076,7
32244285,561600,M,24,2024-01,GDL-122,GDL-208,22
32244284,2361027,M,22,2024-01,GDL-244,GDL-240,5
32244283,2500143,M,29,2024-01,GDL-143,ZPN-032,12
32244282,2737451,M,25,2024-01,GDL-200,GDL-246,4
32244281,2626343,F,25,2024-01,TLQ-015,GDL-194,6
32244280,300044,F,26,2024-01,GDL-244,GDL-096,12
32244279,165157,M,29,2024-01,GDL-021,GDL-088,12
32244275,733254,M,32,2024-01,TLQ-015,GDL-194,6
32244271,2353203,M,21,2024-01,GDL-009,GDL-033,6
32244270,1720700,F,20,2024-01,ZPN-048,ZPN-055,2
32244268,746102,M,28,2024-01,GDL-183,GDL-067,9
32244267,1220241,M,48,2024-01,GDL-190,GDL-187,3
32244266,2735441,F,28,2024-01,GDL-013,GDL-208,10
32244264,2756355,M,23,2024-01,GDL-102,GDL-090,7
32244263,2506416,F,41,2024-01,GDL-071,GDL-214,18
32244261,2752464,M,39,2024-01,TLQ-009,TLQ-001,13
32244260,2756300,M,27,2024-01,GDL-259,GDL-254,12
32244258,2756303,F,25,2024-01,GDL-259,GDL-254,12
32244257,2705403,M,34,2024-01,GDL-052,GDL-082,11
32244255,1445345,F,30,2024-01,GDL-191,GDL-179,12
32244254,2432152,M,27,2024-01,GDL-194,TLQ-009,13
32244253,2120066,M,33,2024-01,GDL-161,GDL-159,5
32244252,171270,F,35,2024-01,GDL-050,GDL-193,21
32244251,1164227,M,32,2024-01,GDL-049,GDL-076,6
32244250,1464265,M,35,2024-01,GDL-222,GDL-254,8
32244249,2312602,F,21,2024-01,GDL-240,GDL-200,4
32244248,1434656,M,31,2024-01,GDL-191,GDL-179,12
32244247,2673705,M,27,2024-01,GDL-194,GDL-168,7
32244246,2266427,M,25,2024-01,GDL-240,GDL-200,4
32244244,1401265,M,54,2024-01,GDL-194,TLQ-001,7
32244243,1547012,F,36,2024-01,GDL-028,GDL-021,3
32244242,1431452,M,23,2024-01,GDL-240,GDL-200,4
32244241,1165021,M,28,2024-01,GDL-090,GDL-096,11
32244240,770633,M,33,2024-01,GDL-083,GDL-033,12
32244239,2741767,M,25,2024-01,GDL-144,GDL-139,6
32244238,2614661,M,26,2024-01,GDL-075,GDL-191,30
32244237,2613272,M,21,2024-01,GDL-075,GDL-191,31
32244236,574453,M,29,2024-01,GDL-101,ZPN-071,18
32244235,1547015,M,35,2024-01,GDL-028,GDL-021,3
32244234,2710540,M,33,2024-01,GDL-115,ZPN-025,25
32244233,2723272,M,26,2024-01,ZPN-002,ZPN-028,7
32244232,142376,F,30,2024-01,ZPN-020,ZPN-002,9
32244231,3353262,M,26,2024-01,GDL-090,ZPN-049,13
32244230,770044,F,27,2024-01,GDL-032,GDL-081,29
32244229,34422,F,31,2024-01,GDL-187,GDL-107,12
32244228,2270305,M,37,2024-01,GDL-163,GDL-163,15
32244225,702473,M,34,2024-01,GDL-034,GDL-094,26
32244224,1732665,M,54,2024-01,GDL-038,GDL-047,45
32244223,1176651,M,29,2024-01,GDL-267,GDL-006,6
32244222,2616435,F,44,2024-01,GDL-187,GDL-159,14
32244220,1037204,M,28,2024-01,GDL-022,GDL-036,3
32244219,365310,M,40,2024-01,GDL-009,GDL-182,6
32244216,740371,M,36,2024-01,GDL-093,GDL-181,5
32244214,2161017,M,40,2024-01,GDL-049,GDL-261,16
32244213,1221347,F,25,2024-01,ZPN-034,ZPN-059,7
32244212,5437,M,31,2024-01,GDL-048,GDL-055,9
32244211,152612,M,35,2024-01,GDL-180,ZPN-070,21
32244210,2120077,M,32,2024-01,GDL-105,GDL-056,5
32244209,2730305,M,25,2024-01,GDL-117,GDL-087,6
32244208,1131717,F,27,2024-01,GDL-026,GDL-078,7
32244207,2436054,M,26,2024-01,GDL-047,GDL-040,3
32244206,2742245,M,33,2024-01,GDL-070,GDL-240,17
32244205,2125115,M,27,2024-01,GDL-165,GDL-274,11
32244204,627772,M,35,2024-01,GDL-198,GDL-248,3
32244203,206244,F,30,2024-01,GDL-162,GDL-168,10
32244202,1146244,M,24,2024-01,ZPN-074,GDL-049,28
32244201,2510263,F,25,2024-01,GDL-063,GDL-076,11
32244200,305266,M,29,2024-01,GDL-061,GDL-009,11
32244199,505353,M,28,2024-01,GDL-014,GDL-135,10
32244198,2565236,M,33,2024-01,GDL-063,GDL-076,11
32244197,1210501,M,41,2024-01,GDL-183,GDL-048,15
32244196,2754177,M,21,2024-01,GDL-026,GDL-034,6
32244195,2676435,F,38,2024-01,ZPN-054,ZPN-002,15
32244194,2620260,M,25,2024-01,GDL-259,GDL-034,11
32244193,1307226,M,26,2024-01,GDL-063,GDL-052,8
32244192,502270,M,27,2024-01,ZPN-017,GDL-025,21
32244191,2105221,F,28,2024-01,GDL-067,GDL-183,7
32244190,434112,M,50,2024-01,GDL-045,GDL-048,10
32244189,730474,M,31,2024-01,GDL-062,GDL-111,30
32244188,746102,M,28,2024-01,GDL-067,GDL-183,7
32244187,325606,M,49,2024-01,ZPN-069,ZPN-027,9
32244185,2756300,M,27,2024-01,GDL-032,GDL-259,6
32244184,2756303,F,25,2024-01,GDL-032,GDL-259,7
32244183,621742,M,28,2024-01,GDL-087,GDL-092,8
32244182,1552510,F,25,2024-01,GDL-213,GDL-180,18
32244181,1464265,M,35,2024-01,GDL-223,GDL-222,2
32244180,1777071,M,31,2024-01,GDL-069,GDL-049,5
32244179,2232362,F,34,2024-01,GDL-071,GDL-024,8
32244178,2311755,F,28,2024-01,GDL-078,GDL-052,5
32244177,1563276,M,34,2024-01,GDL-102,GDL-245,14
32244176,1411432,M,29,2024-01,GDL-182,GDL-019,5
32244175,2760640,F,25,2024-01,GDL-179,GDL-240,13
32244174,457617,M,45,2024-01,GDL-104,GDL-251,6
32244173,1131221,F,27,2024-01,GDL-210,GDL-213,30
32244172,1344767,M,38,2024-01,GDL-147,GDL-050,18
32244171,2112074,M,20,2024-01,GDL-077,GDL-083,8
32244170,537374,M,26,2024-01,GDL-210,GDL-213,30
32244169,761305,F,41,2024-01,GDL-174,ZPN-036,7
32244168,676640,M,56,2024-01,GDL-159,TLQ-007,16
32244166,1431342,M,40,2024-01,GDL-195,GDL-230,14
32244165,2131572,M,27,2024-01,ZPN-072,GDL-183,23
32244164,1640262,M,28,2024-01,GDL-164,GDL-184,4
32244163,243315,M,44,2024-01,GDL-083,GDL-071,11
32244161,706725,M,28,2024-01,GDL-110,GDL-107,7
32244160,2116301,M,28,2024-01,GDL-024,GDL-248,9
32244159,1132426,M,53,2024-01,GDL-041,GDL-050,6
32244156,3351767,M,44,2024-01,GDL-006,GDL-252,24
32244155,2342340,F,42,2024-01,GDL-178,GDL-198,6
32244154,3345444,M,54,2024-01,GDL-247,GDL-114,6
32244152,701632,F,32,2024-01,GDL-127,GDL-007,13
32244151,2537620,M,26,2024-01,GDL-049,GDL-067,6
32244150,2411327,M,22,2024-01,GDL-101,GDL-050,16
32244149,1236160,M,37,2024-01,GDL-046,GDL-014,8
32244148,3345367,F,54,2024-01,GDL-247,GDL-245,10
32244144,663765,M,24,2024-01,GDL-130,GDL-036,13
32244143,2527514,M,41,2024-01,GDL-118,GDL-105,13
32244142,662024,F,31,2024-01,GDL-168,GDL-194,8
32244141,120172,M,47,2024-01,GDL-048,GDL-198,9
32244140,147717,M,49,2024-01,ZPN-012,ZPN-015,6
32244139,2667120,F,31,2024-01,GDL-091,GDL-242,6
32244137,3353400,M,37,2024-01,GDL-184,GDL-173,12
32244136,362107,M,59,2024-01,ZPN-032,GDL-210,20
32244135,2540027,M,23,2024-01,GDL-023,GDL-061,7
32244134,442062,M,45,2024-01,GDL-019,GDL-267,13
32244133,2175333,F,36,2024-01,GDL-049,GDL-008,7
32244132,2175165,M,25,2024-01,GDL-003,GDL-081,2
32244130,2630601,M,35,2024-01,GDL-014,GDL-070,8
32244129,2634742,M,54,2024-01,GDL-014,GDL-070,8
32244126,1723174,M,25,2024-01,ZPN-020,ZPN-010,7
32244125,1035356,M,31,2024-01,GDL-237,GDL-104,8
32244123,1652552,F,29,2024-01,GDL-014,GDL-077,8
32244122,1644613,F,31,2024-01,GDL-037,GDL-037,12
32244121,1567613,M,29,2024-01,GDL-216,GDL-213,12
32244120,616172,M,32,2024-01,GDL-021,GDL-021,15
32244118,2752503,M,32,2024-01,GDL-132,GDL-133,3
32244117,2751535,M,36,2024-01,GDL-040,GDL-051,12
32244116,2563066,M,23,2024-01,GDL-050,GDL-054,7
32244113,521714,M,35,2024-01,GDL-040,GDL-065,7
32244112,2762061,M,39,2024-01,GDL-018,GDL-061,14
32244111,2246346,M,21,2024-01,GDL-132,GDL-237,13
32244108,451776,F,37,2024-01,GDL-040,GDL-051,12
32244106,1072677,F,25,2024-01,GDL-080,GDL-063,8
32244103,2533561,F,26,2024-01,GDL-050,GDL-043,12
32244102,2626104,M,22,2024-01,ZPN-012,ZPN-027,21
32244101,552673,M,25,2024-01,GDL-165,GDL-273,11
32244100,2671711,M,43,2024-01,GDL-036,GDL-021,7
32244099,2205621,M,34,2024-01,GDL-182,GDL-182,25
32244098,1163371,M,25,2024-01,GDL-009,GDL-014,7
32244096,1376020,M,34,2024-01,GDL-130,GDL-050,18
32244095,1144553,M,23,2024-01,GDL-044,GDL-136,7
32244092,2256117,M,25,2024-01,ZPN-012,ZPN-027,21
32244090,446531,M,33,2024-01,GDL-008,GDL-199,4
32244089,203610,F,54,2024-01,GDL-234,(GDL-235),2
32244088,1770357,M,22,2024-01,ZPN-055,GDL-214,20
32244087,2133536,M,35,2024-01,ZPN-067,ZPN-045,4
32244084,3353262,M,26,2024-01,GDL-011,GDL-090,10
32244083,2752514,M,46,2024-01,GDL-126,GDL-056,15
32244078,2516277,F,21,2024-01,GDL-087,GDL-106,18
32244076,2574567,M,33,2024-01,ZPN-056,GDL-200,12
32244075,1723661,F,23,2024-01,GDL-087,GDL-108,20
32244073,44633,M,38,2024-01,GDL-021,GDL-015,20
32244072,536503,M,44,2024-01,GDL-198,GDL-078,14
32244071,2360642,M,34,2024-01,GDL-060,GDL-200,14
32244070,127025,M,30,2024-01,GDL-067,GDL-029,17
32244067,250223,M,43,2024-01,GDL-060,GDL-101,16
32244066,1206114,M,34,2024-01,GDL-003,GDL-206,6
32244065,1244133,F,27,2024-01,GDL-101,GDL-098,13
32244064,2606642,M,19,2024-01,GDL-009,GDL-110,10
32244063,1041274,M,54,2024-01,GDL-036,GDL-028,7
32244062,2161322,M,31,2024-01,GDL-081,GDL-061,4
32244059,554766,M,27,2024-01,GDL-022,GDL-076,11
32244058,701632,F,32,2024-01,GDL-139,GDL-127,4
32244056,156153,M,38,2024-01,ZPN-053,ZPN-048,8
32244052,2765205,M,47,2024-01,GDL-050,GDL-200,20
32244050,1162313,M,43,2024-01,GDL-061,GDL-024,9
32244049,2666551,M,23,2024-01,GDL-009,GDL-050,5
32244047,1444047,M,26,2024-01,GDL-030,GDL-083,9
32244044,2563746,F,27,2024-01,GDL-181,GDL-182,8
32244042,2667032,F,23,2024-01,GDL-009,GDL-050,6
32244039,1074530,M,35,2024-01,GDL-120,GDL-097,13
32244038,517605,F,57,2024-01,GDL-135,GDL-049,16
32244037,1225122,M,25,2024-01,GDL-045,GDL-031,6
32244035,556674,M,45,2024-01,GDL-087,GDL-228,5
32244033,102606,M,44,2024-01,ZPN-037,GDL-174,3
32244028,705553,F,29,2024-01,GDL-049,GDL-186,10
32244026,2676212,M,28,2024-01,GDL-013,GDL-135,2
32244025,2043000,M,38,2024-01,GDL-211,GDL-149,21
32244024,21274,M,42,2024-01,GDL-063,GDL-036,6
32244021,2673457,M,41,2024-01,GDL-052,GDL-048,9
32244018,1770357,M,22,2024-01,ZPN-053,ZPN-055,5
32244014,707704,M,31,2024-01,GDL-086,GDL-208,12
32244012,405743,M,31,2024-01,GDL-196,GDL-229,19
32244011,152471,M,28,2024-01,GDL-132,GDL-104,20
32244010,1514642,M,29,2024-01,GDL-103,GDL-117,10
32244008,2243255,F,24,2024-01,TLQ-002,GDL-168,9
32244007,1267252,M,26,2024-01,GDL-031,GDL-135,11
32244002,2316036,M,30,2024-01,GDL-002,GDL-063,3
32244001,2616457,F,29,2024-01,GDL-139,GDL-065,9
32244000,2416540,M,25,2024-01,GDL-024,GDL-239,9
32243999,1741223,F,24,2024-01,GDL-024,GDL-239,9
32243998,1370760,M,28,2024-01,GDL-228,GDL-203,7
32243995,435765,M,33,2024-01,GDL-039,GDL-039,9
32243992,1744060,M,27,2024-01,GDL-100,GDL-245,14
32243991,173272,M,32,2024-01,GDL-132,GDL-181,21
32243987,1567613,M,29,2024-01,GDL-215,GDL-216,9
32243986,264470,M,32,2024-01,GDL-009,GDL-015,8
32243985,763607,M,37,2024-01,GDL-100,GDL-108,17
32243983,1424247,M,49,2024-01,GDL-020,GDL-048,6
32243982,1702164,M,20,2024-01,GDL-168,GDL-169,4
32243979,655614,M,30,2024-01,GDL-018,GDL-103,5
32243978,2344246,F,46,2024-01,GDL-033,GDL-237,7
32243977,637125,M,25,2024-01,ZPN-056,GDL-220,18
32243975,676640,M,56,2024-01,GDL-178,GDL-159,14
32243974,2724406,F,37,2024-01,GDL-177,GDL-135,13
32243973,1651604,M,22,2024-01,GDL-254,GDL-184,6
32243972,1763347,M,27,2024-01,GDL-038,GDL-036,2
32243971,761305,F,41,2024-01,GDL-175,GDL-174,3
32243970,2733101,M,44,2024-01,GDL-157,GDL-134,9
32243967,264074,M,66,2024-01,GDL-198,GDL-111,4
32243966,1255700,M,23,2024-01,GDL-031,GDL-021,8
32243965,204113,M,25,2024-01,GDL-100,GDL-272,2
32243964,2516707,M,30,2024-01,GDL-198,GDL-115,4
32243963,1161202,M,26,2024-01,GDL-050,GDL-090,15
32243961,2705403,M,34,2024-01,GDL-225,GDL-184,5
32243959,162261,M,38,2024-01,GDL-077,GDL-062,4
32243958,1430641,F,25,2024-01,GDL-059,GDL-242,22
32243957,2502255,M,26,2024-01,GDL-275,GDL-165,5
32243956,1002265,F,25,2024-01,GDL-065,GDL-186,9
32243954,2735433,F,24,2024-01,GDL-177,GDL-104,15
32243952,447270,M,39,2024-01,GDL-242,GDL-159,27
32243951,2255325,M,27,2024-01,GDL-064,GDL-019,7
32243950,1445345,F,30,2024-01,TLQ-001,GDL-191,24
32243948,764214,F,31,2024-01,GDL-030,GDL-020,10
32243947,1434656,M,31,2024-01,TLQ-001,GDL-191,23
32243945,471026,M,27,2024-01,GDL-165,GDL-184,7
32243944,407715,M,59,2024-01,GDL-079,GDL-067,7
32243943,106406,F,63,2024-01,GDL-084,GDL-123,10
32243941,730474,M,31,2024-01,GDL-062,GDL-003,5
32243940,1442700,M,21,2024-01,GDL-031,GDL-090,9
32243939,2634742,M,54,2024-01,GDL-019,GDL-014,14
32243938,2664431,M,24,2024-01,GDL-040,GDL-023,5
32243937,5327,M,31,2024-01,GDL-020,GDL-070,6
32243936,2421505,F,34,2024-01,GDL-087,GDL-181,22
32243934,17652,M,31,2024-01,GDL-132,GDL-121,6
32243933,3165,F,31,2024-01,GDL-020,GDL-070,6
32243932,1542514,M,19,2024-01,ZPN-012,ZPN-008,5
32243931,1114732,M,23,2024-01,GDL-027,GDL-082,22
32243929,2042112,M,33,2024-01,GDL-168,GDL-194,6
32243927,2613272,M,21,2024-01,GDL-078,GDL-075,2
32243924,641666,M,36,2024-01,GDL-159,GDL-159,10
32243923,2527772,M,54,2024-01,GDL-030,GDL-020,3
32243920,3345642,M,26,2024-01,GDL-014,GDL-093,14
32243918,2752676,M,30,2024-01,GDL-200,GDL-231,10
32243917,2630601,M,35,2024-01,GDL-019,GDL-014,16
32243915,142517,M,42,2024-01,GDL-006,GDL-166,16
32243914,1635521,M,53,2024-01,GDL-213,GDL-200,8
32243911,706235,M,24,2024-01,GDL-087,GDL-220,12
32243908,344413,M,41,2024-01,GDL-049,GDL-198,14
32243907,2674460,M,23,2024-01,GDL-061,GDL-040,5
32243904,2756014,M,20,2024-01,GDL-195,GDL-266,9
32243903,3345667,F,26,2024-01,GDL-014,GDL-093,15
32243902,1756711,M,20,2024-01,GDL-084,GDL-110,13
32243899,2527514,M,41,2024-01,ZPN-058,GDL-118,17
32243898,2532260,F,27,2024-01,GDL-083,GDL-067,2
32243897,3353400,M,37,2024-01,GDL-199,GDL-184,17
32243895,1060024,F,33,2024-01,GDL-061,GDL-040,5
32243894,2741761,M,23,2024-01,ZPN-053,ZPN-015,10
32243893,2654074,M,24,2024-01,GDL-058,GDL-165,13
32243891,2664156,M,23,2024-01,GDL-096,GDL-115,5
32243890,404164,F,42,2024-01,GDL-131,GDL-207,13
32243887,2400426,M,27,2024-01,GDL-096,GDL-115,4
32243886,2741742,F,39,2024-01,GDL-102,GDL-041,9
32243885,306674,F,26,2024-01,GDL-016,GDL-010,19
32243883,2552644,M,25,2024-01,GDL-124,GDL-041,8
32243881,2752651,M,22,2024-01,ZPN-006,ZPN-025,9
32243880,2762623,M,21,2024-01,GDL-051,GDL-252,9
32243879,2166327,M,30,2024-01,GDL-018,GDL-143,19
32243878,2324272,M,26,2024-01,GDL-016,GDL-010,20
32243877,532331,F,26,2024-01,GDL-033,GDL-115,10
32243876,701632,F,32,2024-01,ZPN-058,GDL-139,12
32243875,2756317,M,21,2024-01,ZPN-053,ZPN-015,11
32243874,3011710,M,28,2024-01,GDL-168,GDL-225,6
32243873,2426022,M,26,2024-01,GDL-096,GDL-115,6
32243872,1424247,M,49,2024-01,GDL-016,GDL-020,7
32243871,2302170,M,28,2024-01,GDL-093,GDL-181,7
32243870,2116301,M,28,2024-01,GDL-108,GDL-024,12
32243869,2757521,M,28,2024-01,GDL-257,GDL-254,8
32243868,343120,M,42,2024-01,GDL-051,GDL-255,14
32243867,457003,F,26,2024-01,GDL-064,GDL-011,9
32243866,2741761,M,23,2024-01,ZPN-053,ZPN-053,2
32243865,274370,F,32,2024-01,GDL-091,GDL-108,9
32243864,3345367,F,54,2024-01,GDL-228,GDL-247,20
32243863,156255,M,57,2024-01,GDL-197,TLQ-010,9
32243861,730474,M,31,2024-01,GDL-048,GDL-062,5
32243860,3345444,M,54,2024-01,GDL-228,GDL-247,21
32243859,2407746,M,29,2024-01,GDL-193,ZPN-056,10
32243858,2755734,M,28,2024-01,ZPN-070,GDL-243,22
32243856,2763420,F,25,2024-01,GDL-120,GDL-087,10
32243855,1712320,M,29,2024-01,GDL-093,GDL-060,16
32243854,2763500,M,22,2024-01,GDL-120,GDL-087,10
32243853,1440632,M,24,2024-01,GDL-184,GDL-166,8
32243851,2313360,M,55,2024-01,GDL-087,GDL-036,14
32243850,2217545,F,66,2024-01,GDL-069,GDL-025,10
32243849,2757430,M,33,2024-01,GDL-133,GDL-067,11
32243848,3351142,F,25,2024-01,GDL-030,GDL-083,11
32243847,343431,M,68,2024-01,GDL-097,GDL-040,9
32243846,2740661,M,22,2024-01,ZPN-054,ZPN-013,11
32243845,2436054,M,26,2024-01,GDL-132,GDL-061,8
32243843,643142,F,25,2024-01,ZPN-070,GDL-192,7
32243842,2543434,F,25,2024-01,GDL-055,GDL-208,13
32243841,464241,M,36,2024-01,GDL-096,GDL-095,2
32243839,650554,M,29,2024-01,TLQ-009,GDL-194,6
32243837,553173,M,34,2024-01,GDL-103,GDL-192,11
32243836,56331,M,47,2024-01,GDL-115,GDL-021,43
32243835,2427144,M,30,2024-01,GDL-226,GDL-225,3
32243834,2745215,M,20,2024-01,GDL-014,GDL-243,14
32243833,1454503,F,28,2024-01,GDL-084,GDL-071,8
32243832,1542514,M,19,2024-01,ZPN-053,ZPN-012,7
32243831,2222170,M,21,2024-01,GDL-063,GDL-049,11
32243830,2500113,F,25,2024-01,ZPN-048,ZPN-023,4
32243829,2741266,M,31,2024-01,GDL-009,GDL-242,11
32243828,2573640,F,33,2024-01,GDL-073,GDL-132,19
32243827,2664035,F,32,2024-01,GDL-061,GDL-076,11
32243825,325666,M,26,2024-01,GDL-033,GDL-032,2
32243824,2065531,F,28,2024-01,GDL-131,GDL-072,13
32243823,2440752,F,25,2024-01,GDL-140,GDL-132,7
32243822,2260063,M,26,2024-01,exZPN-063,ZPN-061,19
32243821,3351021,F,28,2024-01,ZPN-067,GDL-217,27
32243820,2710430,M,54,2024-01,GDL-089,GDL-037,5
32243819,560475,F,28,2024-01,GDL-087,GDL-010,13
32243818,2346435,F,23,2024-01,GDL-064,GDL-196,20
32243816,446333,M,39,2024-01,GDL-147,ZPN-037,4
32243815,445500,M,29,2024-01,ZPN-017,ZPN-021,8
32243810,2246172,M,32,2024-01,GDL-081,GDL-003,3
32243809,726517,F,28,2024-01,GDL-128,GDL-008,13
32243808,2701647,M,31,2024-01,GDL-047,GDL-052,5
32243807,2312616,F,25,2024-01,GDL-171,GDL-165,11
32243806,640764,M,37,2024-01,GDL-016,GDL-178,16
32243805,662065,M,34,2024-01,GDL-066,(GDL-235),29
32243804,2304351,M,26,2024-01,GDL-091,GDL-232,3
32243803,2020263,M,26,2024-01,GDL-066,GDL-132,4
32243802,3345722,F,39,2024-01,GDL-157,GDL-157,14
32243800,105234,M,74,2024-01,GDL-032,GDL-106,9
32243799,2732160,M,24,2024-01,GDL-198,GDL-252,6
32243798,2367764,F,24,2024-01,GDL-003,GDL-107,20
32243797,355515,M,32,2024-01,GDL-036,GDL-105,6
32243796,1006437,M,28,2024-01,GDL-221,GDL-219,2
32243795,402366,M,40,2024-01,GDL-139,GDL-140,3
32243794,2273172,F,35,2024-01,GDL-188,GDL-113,16
32243793,2157706,M,32,2024-01,GDL-101,GDL-130,12
32243791,533401,M,28,2024-01,GDL-023,GDL-011,4
32243786,1463306,M,31,2024-01,GDL-054,GDL-081,14
32243785,644617,M,28,2024-01,GDL-177,GDL-098,16
32243780,1131637,M,29,2024-01,GDL-069,GDL-237,12
32243779,560500,M,24,2024-01,GDL-132,GDL-067,36
32243778,166273,M,43,2024-01,GDL-113,GDL-029,20
32243777,21566,M,64,2024-01,GDL-071,GDL-048,3
32243776,2527434,F,28,2024-01,ZPN-039,ZPN-067,7
32243775,536043,M,29,2024-01,ZPN-036,ZPN-036,11
32243774,2630771,F,27,2024-01,GDL-049,GDL-119,19
32243773,2043000,M,38,2024-01,GDL-163,GDL-211,16
32243772,441353,M,61,2024-01,GDL-017,GDL-020,4
32243771,1150551,F,25,2024-01,GDL-132,GDL-067,36
32243770,2626104,M,22,2024-01,GDL-090,ZPN-012,23
32243769,626570,M,28,2024-01,GDL-050,GDL-213,18
32243768,2476251,M,25,2024-01,GDL-125,GDL-196,14
32243767,276573,M,32,2024-01,GDL-065,GDL-082,7
32243766,2664035,F,32,2024-01,GDL-062,GDL-061,4
32243765,2407647,M,23,2024-01,ZPN-076,ZPN-061,2
32243764,1132613,F,28,2024-01,GDL-019,GDL-049,9
32243763,2105221,F,28,2024-01,GDL-070,GDL-067,12
32243762,1606043,M,31,2024-01,GDL-187,GDL-189,11
32243761,2613272,M,21,2024-01,GDL-055,GDL-078,12
32243759,3352333,F,19,2024-01,GDL-115,GDL-014,23
